datetime,exchange_balance,exchange_inflow,exchange_outflow,date,exchange_netflow
2025-11-24T00:00:00Z,-657.056446719999,43990.43072728001,44647.487174,2025-11-24,-657.0564467199947
2025-11-25T00:00:00Z,-1995.371160859994,36924.75682565001,38920.12798651,2025-11-25,-1995.3711608599915
2025-11-26T00:00:00Z,-1983.0416454,36516.670151820006,38499.71179722001,2025-11-26,-1983.0416454000006
2025-11-27T00:00:00Z,-2974.916853360019,35445.42824014999,38420.34509351001,2025-11-27,-2974.916853360024
2025-11-28T00:00:00Z,599.238404520008,29160.700871710003,28561.46246719,2025-11-28,599.2384045200051
2025-11-29T00:00:00Z,-521.160411730008,15941.311038419994,16462.47145015,2025-11-29,-521.1604117300049
2025-11-30T00:00:00Z,91.757903889998,10552.484346200003,10460.726442310004,2025-11-30,91.75790388999849
2025-12-01T00:00:00Z,-1210.657120229997,52598.47383511999,53809.13095534999,2025-12-01,-1210.6571202299965
2025-12-02T00:00:00Z,-4121.623099209995,30756.042479300006,34877.66557851,2025-12-02,-4121.623099209995
2025-12-03T00:00:00Z,-1719.897171080002,29715.970585290004,31435.867756370008,2025-12-03,-1719.8971710800033
2025-12-04T00:00:00Z,-3602.262150339994,27167.565540919994,30769.82769125999,2025-12-04,-3602.262150339997
2025-12-05T00:00:00Z,169.722766349999,29554.873384540002,29385.150618190004,2025-12-05,169.72276634999798
2025-12-06T00:00:00Z,187.92626667,12084.384717570008,11896.458450900009,2025-12-06,187.92626666999968
2025-12-07T00:00:00Z,244.01364121,10556.969348989996,10312.955707779998,2025-12-07,244.01364120999824
2025-12-08T00:00:00Z,-3574.833465769987,18772.235092260016,22347.068558030005,2025-12-08,-3574.833465769989
2025-12-09T00:00:00Z,-1704.662562370002,31037.074131479996,32741.736693849998,2025-12-09,-1704.662562370002
2025-12-10T00:00:00Z,2789.758399440001,31566.830391500007,28777.07199206001,2025-12-10,2789.7583994399974
2025-12-11T00:00:00Z,1172.536557599986,32677.518126679995,31504.98156908001,2025-12-11,1172.5365575999858
2025-12-12T00:00:00Z,-1298.462975670004,22157.828701009996,23456.29167668,2025-12-12,-1298.462975670005
2025-12-13T00:00:00Z,471.094634140001,10981.274322080002,10510.17968794,2025-12-13,471.0946341400013
2025-12-14T00:00:00Z,856.139592219987,9447.509920419989,8591.370328200002,2025-12-14,856.1395922199863
2025-12-15T00:00:00Z,2260.434052370001,30452.765676900002,28192.33162453,2025-12-15,2260.434052370001
2025-12-16T00:00:00Z,1556.438619349997,28365.258883459966,26808.820264109967,2025-12-16,1556.4386193499995
2025-12-17T00:00:00Z,6157.455770710027,36374.42202029002,30216.96624957999,2025-12-17,6157.455770710028
2025-12-18T00:00:00Z,4182.882658939981,34083.44415066998,29900.561491729997,2025-12-18,4182.882658939983
2025-12-19T00:00:00Z,2216.390153589995,27784.307990240002,25567.917836650005,2025-12-19,2216.3901535899968
2025-12-20T00:00:00Z,288.560285400034,19558.302375110026,19269.742089709995,2025-12-20,288.5602854000317
2025-12-21T00:00:00Z,460.717302879995,10360.53082662,9899.813523740006,2025-12-21,460.71730287999526
2025-12-22T00:00:00Z,-1779.26518484,27157.66780804,28936.932992880003,2025-12-22,-1779.265184840002
2025-12-23T00:00:00Z,-1908.884335750011,29098.101159739977,31006.98549548999,2025-12-23,-1908.8843357500118
2025-12-24T00:00:00Z,2093.866389030008,26522.86980406002,24429.003415030013,2025-12-24,2093.8663890300086
2025-12-25T00:00:00Z,368.662328080001,15620.609850029998,15251.947521949996,2025-12-25,368.6623280800013
