symbol,fundingTime,fundingRate,markPrice,datetime
BTCUSDT,1765036800008,-1.822e-05,89713.4,2025-12-06 16:00:00.008
BTCUSDT,1765065600000,4.192e-05,89190.2,2025-12-07 00:00:00.000
BTCUSDT,1765094400004,1.666e-05,89337.94880435,2025-12-07 08:00:00.004
BTCUSDT,1765123200000,5.212e-05,89509.46367391,2025-12-07 16:00:00.000
BTCUSDT,1765152000000,-5.39e-06,90347.07469565,2025-12-08 00:00:00.000
BTCUSDT,1765180800000,6.545e-05,91519.8,2025-12-08 08:00:00.000
BTCUSDT,1765209600001,3.395e-05,89921.35480435,2025-12-08 16:00:00.001
BTCUSDT,1765238400001,8.52e-06,90610.7,2025-12-09 00:00:00.001
BTCUSDT,1765267200001,6.379e-05,90437.5,2025-12-09 08:00:00.001
BTCUSDT,1765296000007,5.443e-05,92667.54021739,2025-12-09 16:00:00.007
BTCUSDT,1765324800007,2.777e-05,92638.3,2025-12-10 00:00:00.007
BTCUSDT,1765353600002,1.996e-05,92744.7,2025-12-10 08:00:00.002
BTCUSDT,1765382400012,3.205e-05,92029.50025362,2025-12-10 16:00:00.012
BTCUSDT,1765411200001,2.59e-05,91981.25991304,2025-12-11 00:00:00.001
BTCUSDT,1765440000000,-1.577e-05,90231.4,2025-12-11 08:00:00.000
BTCUSDT,1765468800000,6.1e-05,89838.70794203,2025-12-11 16:00:00.000
BTCUSDT,1765497600005,6.914e-05,92479.8,2025-12-12 00:00:00.005
BTCUSDT,1765526400007,4.698e-05,92392.37302174,2025-12-12 08:00:00.007
BTCUSDT,1765555200002,3.383e-05,89905.2817029,2025-12-12 16:00:00.002
BTCUSDT,1765584000001,1.21e-06,90229.7,2025-12-13 00:00:00.001
BTCUSDT,1765612800006,6.02e-05,90282.74673913,2025-12-13 08:00:00.006
BTCUSDT,1765641600000,6.041e-05,90055.4,2025-12-13 16:00:00.000
BTCUSDT,1765670400000,0.0001,90197.0,2025-12-14 00:00:00.000
BTCUSDT,1765699200003,2.898e-05,90205.0,2025-12-14 08:00:00.003
BTCUSDT,1765728000005,3.773e-05,88985.2,2025-12-14 16:00:00.005
BTCUSDT,1765756800000,1.9e-06,88108.1,2025-12-15 00:00:00.000
BTCUSDT,1765785600000,-8.93e-06,89703.0,2025-12-15 08:00:00.000
BTCUSDT,1765814400000,3.081e-05,86995.88862819,2025-12-15 16:00:00.000
BTCUSDT,1765843200002,7.467e-05,86389.99156522,2025-12-16 00:00:00.002
BTCUSDT,1765872000000,1.35e-05,85964.2,2025-12-16 08:00:00.000
BTCUSDT,1765900800002,4.089e-05,87940.4,2025-12-16 16:00:00.002
BTCUSDT,1765929600004,6.221e-05,87826.3,2025-12-17 00:00:00.004
BTCUSDT,1765958400000,8.987e-05,87010.4,2025-12-17 08:00:00.000
BTCUSDT,1765987200000,5.917e-05,87198.3,2025-12-17 16:00:00.000
BTCUSDT,1766016000005,6.23e-05,86206.73265942,2025-12-18 00:00:00.005
BTCUSDT,1766044800007,-8.67e-06,86787.5,2025-12-18 08:00:00.007
BTCUSDT,1766073600001,8.355e-05,88487.0,2025-12-18 16:00:00.001
BTCUSDT,1766102400000,5.491e-05,85473.7159058,2025-12-19 00:00:00.000
BTCUSDT,1766131200001,0.0001,87913.9,2025-12-19 08:00:00.001
BTCUSDT,1766160000000,0.0001,87936.1810045,2025-12-19 16:00:00.000
BTCUSDT,1766188800005,0.0001,88100.0531087,2025-12-20 00:00:00.005
BTCUSDT,1766217600000,1.234e-05,88239.9,2025-12-20 08:00:00.000
BTCUSDT,1766246400002,7.171e-05,88134.6,2025-12-20 16:00:00.002
BTCUSDT,1766275200000,9.682e-05,88320.8,2025-12-21 00:00:00.000
BTCUSDT,1766304000009,8.873e-05,88141.4479058,2025-12-21 08:00:00.009
BTCUSDT,1766332800000,3.977e-05,88024.7,2025-12-21 16:00:00.000
BTCUSDT,1766361600000,4.389e-05,88621.3,2025-12-22 00:00:00.000
BTCUSDT,1766390400005,4.524e-05,89132.4210942,2025-12-22 08:00:00.005
BTCUSDT,1766419200009,6.654e-05,89688.5,2025-12-22 16:00:00.009
BTCUSDT,1766448000000,2.633e-05,88579.9,2025-12-23 00:00:00.000
BTCUSDT,1766476800000,5.231e-05,87531.60234783,2025-12-23 08:00:00.000
BTCUSDT,1766505600001,1.795e-05,87407.18552899,2025-12-23 16:00:00.001
BTCUSDT,1766534400001,0.0001,87463.0,2025-12-24 00:00:00.001
BTCUSDT,1766563200001,8.455e-05,86866.4,2025-12-24 08:00:00.001
BTCUSDT,1766592000000,5.927e-05,87017.48463043,2025-12-24 16:00:00.000
BTCUSDT,1766620800000,5.953e-05,87627.3,2025-12-25 00:00:00.000
BTCUSDT,1766649600001,7.953e-05,87795.9,2025-12-25 08:00:00.001
BTCUSDT,1766678400005,8.322e-05,88327.2,2025-12-25 16:00:00.005
BTCUSDT,1766707200004,4.378e-05,87185.69548551,2025-12-26 00:00:00.004
BTCUSDT,1766736000001,5.427e-05,88433.0,2025-12-26 08:00:00.001
BTCUSDT,1766764800007,0.0001,87100.0,2025-12-26 16:00:00.007
BTCUSDT,1766793600000,1.809e-05,87330.0667084,2025-12-27 00:00:00.000
BTCUSDT,1766822400000,2.788e-05,87490.9,2025-12-27 08:00:00.000
BTCUSDT,1766851200011,5.85e-05,87510.2,2025-12-27 16:00:00.011
BTCUSDT,1766880000008,-3.6e-07,87831.96938406,2025-12-28 00:00:00.008
BTCUSDT,1766908800000,7.955e-05,87697.84224167,2025-12-28 08:00:00.000
BTCUSDT,1766937600000,9.464e-05,87797.6,2025-12-28 16:00:00.000
BTCUSDT,1766966400016,0.0001,87920.5,2025-12-29 00:00:00.016
BTCUSDT,1766995200001,0.0001,89583.0,2025-12-29 08:00:00.001
BTCUSDT,1767024000000,4.826e-05,87643.76313043,2025-12-29 16:00:00.000
BTCUSDT,1767052800005,0.0001,87209.04473188,2025-12-30 00:00:00.005
BTCUSDT,1767081600001,4.613e-05,87457.5,2025-12-30 08:00:00.001
BTCUSDT,1767110400003,8.345e-05,88966.8,2025-12-30 16:00:00.003
BTCUSDT,1767139200004,2.922e-05,88455.3,2025-12-31 00:00:00.004
BTCUSDT,1767168000001,1.453e-05,88569.0,2025-12-31 08:00:00.001
BTCUSDT,1767196800001,3.75e-05,87909.0,2025-12-31 16:00:00.001
BTCUSDT,1767225600008,0.0001,87608.3,2026-01-01 00:00:00.008
BTCUSDT,1767254400002,0.0001,87603.80894203,2026-01-01 08:00:00.002
BTCUSDT,1767283200001,1.711e-05,87986.8,2026-01-01 16:00:00.001
BTCUSDT,1767312000006,5.608e-05,88799.9,2026-01-02 00:00:00.006
BTCUSDT,1767340800007,4.219e-05,88829.2,2026-01-02 08:00:00.007
BTCUSDT,1767369600000,4.813e-05,89373.0,2026-01-02 16:00:00.000
BTCUSDT,1767398400001,3.11e-05,89951.89852174,2026-01-03 00:00:00.001
BTCUSDT,1767427200000,1.055e-05,89535.9,2026-01-03 08:00:00.000
BTCUSDT,1767456000000,6.938e-05,89931.8,2026-01-03 16:00:00.000
BTCUSDT,1767484800000,9.488e-05,90595.85826667,2026-01-04 00:00:00.000
BTCUSDT,1767513600000,5.813e-05,91481.74876087,2026-01-04 08:00:00.000
BTCUSDT,1767542400001,4.436e-05,91295.09684783,2026-01-04 16:00:00.001
BTCUSDT,1767571200000,8.893e-05,91512.43532609,2026-01-05 00:00:00.000
BTCUSDT,1767600000000,5.23e-05,92492.27911544,2026-01-05 08:00:00.000
BTCUSDT,1767628800000,7.723e-05,93914.99367316,2026-01-05 16:00:00.000
BTCUSDT,1767657600010,-1.376e-05,93822.4,2026-01-06 00:00:00.010
BTCUSDT,1767686400000,2.816e-05,93208.62138406,2026-01-06 08:00:00.000
BTCUSDT,1767715200000,2.691e-05,93608.2,2026-01-06 16:00:00.000
BTCUSDT,1767744000001,6.582e-05,93708.0,2026-01-07 00:00:00.001
BTCUSDT,1767772800001,0.0001,92848.1,2026-01-07 08:00:00.001
BTCUSDT,1767801600001,2.885e-05,91303.2,2026-01-07 16:00:00.001
BTCUSDT,1767830400001,8.693e-05,91328.1,2026-01-08 00:00:00.001
BTCUSDT,1767859200000,0.0001,90509.9,2026-01-08 08:00:00.000
BTCUSDT,1767888000000,6.436e-05,90763.7241087,2026-01-08 16:00:00.000
BTCUSDT,1767916800003,-2.813e-05,91059.8,2026-01-09 00:00:00.003
BTCUSDT,1767945600000,7.258e-05,90712.2,2026-01-09 08:00:00.000
BTCUSDT,1767974400001,2.18e-06,91137.7,2026-01-09 16:00:00.001
BTCUSDT,1768003200000,5.643e-05,90604.03880833,2026-01-10 00:00:00.000
BTCUSDT,1768032000002,7.657e-05,90627.1,2026-01-10 08:00:00.002
BTCUSDT,1768060800001,6.235e-05,90622.7,2026-01-10 16:00:00.001
BTCUSDT,1768089600003,8.744e-05,90469.7,2026-01-11 00:00:00.003
BTCUSDT,1768118400006,4.67e-05,90664.86374094,2026-01-11 08:00:00.006
BTCUSDT,1768147200000,1.667e-05,90834.1,2026-01-11 16:00:00.000
BTCUSDT,1768176000005,1.813e-05,90976.6,2026-01-12 00:00:00.005
BTCUSDT,1768204800000,2.902e-05,91369.3,2026-01-12 08:00:00.000
BTCUSDT,1768233600000,4.65e-05,91625.1,2026-01-12 16:00:00.000
BTCUSDT,1768262400007,2.245e-05,91254.18296377,2026-01-13 00:00:00.007
BTCUSDT,1768291200009,9.838e-05,91920.87575362,2026-01-13 08:00:00.009
BTCUSDT,1768320000002,3.445e-05,93407.9,2026-01-13 16:00:00.002
BTCUSDT,1768348800000,1.29e-06,95375.2,2026-01-14 00:00:00.000
BTCUSDT,1768377600001,2.497e-05,95170.48131159,2026-01-14 08:00:00.001
BTCUSDT,1768406400004,4.076e-05,96691.9,2026-01-14 16:00:00.004
BTCUSDT,1768435200000,-3.67e-06,96908.0,2026-01-15 00:00:00.000
BTCUSDT,1768464000004,1.749e-05,96606.62814493,2026-01-15 08:00:00.004
BTCUSDT,1768492800002,1.526e-05,96750.47456522,2026-01-15 16:00:00.002
BTCUSDT,1768521600000,7.34e-05,95567.4,2026-01-16 00:00:00.000
BTCUSDT,1768550400000,7.337e-05,95608.3,2026-01-16 08:00:00.000
BTCUSDT,1768579200001,2.495e-05,94537.5,2026-01-16 16:00:00.001
BTCUSDT,1768608000000,-1.78e-06,95503.7,2026-01-17 00:00:00.000
BTCUSDT,1768636800000,3.007e-05,95061.58289855,2026-01-17 08:00:00.000
BTCUSDT,1768665600002,2.976e-05,95529.0,2026-01-17 16:00:00.002
BTCUSDT,1768694400001,3.503e-05,95108.62485833,2026-01-18 00:00:00.001
BTCUSDT,1768723200000,9.616e-05,94989.9,2026-01-18 08:00:00.000
BTCUSDT,1768752000000,6.571e-05,95072.97801667,2026-01-18 16:00:00.000
BTCUSDT,1768780800007,3.473e-05,93614.0,2026-01-19 00:00:00.007
BTCUSDT,1768809600007,1.943e-05,92788.73004348,2026-01-19 08:00:00.007
BTCUSDT,1768838400007,2.494e-05,93017.11165217,2026-01-19 16:00:00.007
BTCUSDT,1768867200005,9.819e-05,92590.59439855,2026-01-20 00:00:00.005
BTCUSDT,1768896000001,6.626e-05,91136.1,2026-01-20 08:00:00.001
BTCUSDT,1768924800009,5.652e-05,90652.79605072,2026-01-20 16:00:00.009
BTCUSDT,1768953600001,0.0001,88390.6,2026-01-21 00:00:00.001
BTCUSDT,1768982400011,6.055e-05,89180.30531159,2026-01-21 08:00:00.011
BTCUSDT,1769011200011,2.41e-05,90237.2,2026-01-21 16:00:00.011
BTCUSDT,1769040000010,6.355e-05,89419.48837681,2026-01-22 00:00:00.010
BTCUSDT,1769068800003,5.11e-05,89772.5,2026-01-22 08:00:00.003
BTCUSDT,1769097600005,9.419e-05,88978.66202899,2026-01-22 16:00:00.005
BTCUSDT,1769126400005,5.09e-05,89518.5,2026-01-23 00:00:00.005
BTCUSDT,1769155200000,3.39e-05,89509.13183333,2026-01-23 08:00:00.000
BTCUSDT,1769184000011,6.968e-05,89713.0,2026-01-23 16:00:00.011
BTCUSDT,1769212800011,1.531e-05,89558.7,2026-01-24 00:00:00.011
BTCUSDT,1769241600002,8.909e-05,89583.1405,2026-01-24 08:00:00.002
BTCUSDT,1769270400001,3.901e-05,89237.32462519,2026-01-24 16:00:00.001
BTCUSDT,1769299200002,1.336e-05,89181.09492029,2026-01-25 00:00:00.002
BTCUSDT,1769328000011,8.051e-05,88630.90404348,2026-01-25 08:00:00.011
BTCUSDT,1769356800005,4.917e-05,88406.0,2026-01-25 16:00:00.005
BTCUSDT,1769385600000,4.067e-05,86629.0,2026-01-26 00:00:00.000
BTCUSDT,1769414400003,2.847e-05,87969.0,2026-01-26 08:00:00.003
BTCUSDT,1769443200000,5.606e-05,87609.5,2026-01-26 16:00:00.000
BTCUSDT,1769472000002,4.267e-05,88301.36701449,2026-01-27 00:00:00.002
BTCUSDT,1769500800000,6.028e-05,88290.49133841,2026-01-27 08:00:00.000
BTCUSDT,1769529600000,7.503e-05,88009.15772864,2026-01-27 16:00:00.000
BTCUSDT,1769558400000,6.237e-05,89203.89821739,2026-01-28 00:00:00.000
BTCUSDT,1769587200000,6.174e-05,89106.9,2026-01-28 08:00:00.000
BTCUSDT,1769616000000,3.83e-05,89446.72848576,2026-01-28 16:00:00.000
BTCUSDT,1769644800000,7.21e-05,89262.92891304,2026-01-29 00:00:00.000
BTCUSDT,1769673600009,5.856e-05,88310.9,2026-01-29 08:00:00.009
BTCUSDT,1769702400000,4.023e-05,84898.27826087,2026-01-29 16:00:00.000
BTCUSDT,1769731200008,4.478e-05,84617.11086232,2026-01-30 00:00:00.008
BTCUSDT,1769760000000,1.714e-05,82778.82526087,2026-01-30 08:00:00.000
BTCUSDT,1769788800001,3.1e-06,82853.51839855,2026-01-30 16:00:00.001
BTCUSDT,1769817600000,9.693e-05,84213.96525362,2026-01-31 00:00:00.000
BTCUSDT,1769846400001,3.548e-05,83514.4,2026-01-31 08:00:00.001
BTCUSDT,1769875200009,6.585e-05,81275.68205797,2026-01-31 16:00:00.009
BTCUSDT,1769904000001,-3.267e-05,78701.59597101,2026-02-01 00:00:00.001
BTCUSDT,1769932800004,3.421e-05,78320.9,2026-02-01 08:00:00.004
BTCUSDT,1769961600000,1.722e-05,77563.8,2026-02-01 16:00:00.000
BTCUSDT,1769990400000,6.8e-07,76931.6,2026-02-02 00:00:00.000
BTCUSDT,1770019200014,-3.043e-05,76609.9,2026-02-02 08:00:00.014
BTCUSDT,1770048000000,-5.713e-05,78800.6,2026-02-02 16:00:00.000
BTCUSDT,1770076800000,-2.203e-05,78698.62801349,2026-02-03 00:00:00.000
BTCUSDT,1770105600007,2.245e-05,78745.6,2026-02-03 08:00:00.007
BTCUSDT,1770134400000,-4.65e-06,78099.52176087,2026-02-03 16:00:00.000
BTCUSDT,1770163200002,1.19e-06,75732.4,2026-02-04 00:00:00.002
BTCUSDT,1770192000007,3.551e-05,76478.9,2026-02-04 08:00:00.007
BTCUSDT,1770220800000,4.618e-05,74101.9,2026-02-04 16:00:00.000
BTCUSDT,1770249600011,9.173e-05,73153.9,2026-02-05 00:00:00.011
BTCUSDT,1770278400000,2.98e-06,70710.7436057,2026-02-05 08:00:00.000
BTCUSDT,1770307200007,-4.957e-05,67455.49563043,2026-02-05 16:00:00.007
BTCUSDT,1770336000000,-1.597e-05,62887.1415,2026-02-06 00:00:00.000
BTCUSDT,1770364800001,-0.00013688,64791.4,2026-02-06 08:00:00.001
BTCUSDT,1770393600000,-0.00013478,68574.0,2026-02-06 16:00:00.000
BTCUSDT,1770422400003,-0.00015178,70544.4,2026-02-07 00:00:00.003
BTCUSDT,1770451200000,-8.326e-05,68067.0,2026-02-07 08:00:00.000
BTCUSDT,1770480000010,-2.907e-05,69122.1,2026-02-07 16:00:00.010
BTCUSDT,1770508800003,-3.403e-05,69254.2,2026-02-08 00:00:00.003
BTCUSDT,1770537600000,-3.546e-05,69667.5,2026-02-08 08:00:00.000
BTCUSDT,1770566400000,-4.864e-05,71152.6,2026-02-08 16:00:00.000
BTCUSDT,1770595200002,-3.075e-05,70304.73338406,2026-02-09 00:00:00.002
BTCUSDT,1770624000001,1.846e-05,70393.4,2026-02-09 08:00:00.001
BTCUSDT,1770652800007,-4.284e-05,69538.5,2026-02-09 16:00:00.007
BTCUSDT,1770681600000,-8.798e-05,70110.6,2026-02-10 00:00:00.000
BTCUSDT,1770710400007,-4.829e-05,68882.1,2026-02-10 08:00:00.007
BTCUSDT,1770739200000,-8.816e-05,69252.9,2026-02-10 16:00:00.000
BTCUSDT,1770768000000,1.4e-05,68805.3,2026-02-11 00:00:00.000
BTCUSDT,1770796800006,-8.417e-05,67000.0,2026-02-11 08:00:00.006
BTCUSDT,1770825600000,-1.169e-05,66489.4,2026-02-11 16:00:00.000
BTCUSDT,1770854400000,-1.381e-05,67072.2,2026-02-12 00:00:00.000
BTCUSDT,1770883200001,3.499e-05,67200.19716739,2026-02-12 08:00:00.001
BTCUSDT,1770912000001,-1.728e-05,67103.7,2026-02-12 16:00:00.001
BTCUSDT,1770940800007,5.834e-05,66243.2,2026-02-13 00:00:00.007
BTCUSDT,1770969600003,7.16e-06,66184.59749275,2026-02-13 08:00:00.003
BTCUSDT,1770998400005,-1.274e-05,68652.4,2026-02-13 16:00:00.005
BTCUSDT,1771027200002,1.291e-05,68853.38406522,2026-02-14 00:00:00.002
BTCUSDT,1771056000004,3.174e-05,69182.52364493,2026-02-14 08:00:00.004
BTCUSDT,1771084800002,-3.094e-05,69754.1,2026-02-14 16:00:00.002
BTCUSDT,1771113600000,-1.068e-05,69795.4,2026-02-15 00:00:00.000
BTCUSDT,1771142400002,4.664e-05,70784.0,2026-02-15 08:00:00.002
BTCUSDT,1771171200000,-2.371e-05,69068.1,2026-02-15 16:00:00.000
BTCUSDT,1771200000001,2.659e-05,68798.3,2026-02-16 00:00:00.001
BTCUSDT,1771228800003,-3.277e-05,68554.37742754,2026-02-16 08:00:00.003
BTCUSDT,1771257600000,-4.112e-05,67505.5,2026-02-16 16:00:00.000
BTCUSDT,1771286400008,5.883e-05,68862.55130435,2026-02-17 00:00:00.008
BTCUSDT,1771315200001,2.672e-05,68353.4,2026-02-17 08:00:00.001
BTCUSDT,1771344000002,5.077e-05,67363.5,2026-02-17 16:00:00.002
BTCUSDT,1771372800000,3.215e-05,67475.9,2026-02-18 00:00:00.000
BTCUSDT,1771401600000,-1.41e-06,68078.4,2026-02-18 08:00:00.000
BTCUSDT,1771430400011,3.604e-05,67672.6371087,2026-02-18 16:00:00.011
BTCUSDT,1771459200013,-4.014e-05,66430.40573913,2026-02-19 00:00:00.013
BTCUSDT,1771488000000,2.686e-05,67182.87271014,2026-02-19 08:00:00.000
BTCUSDT,1771516800003,-3.052e-05,66367.72373188,2026-02-19 16:00:00.003
BTCUSDT,1771545600000,5.365e-05,66974.0,2026-02-20 00:00:00.000
BTCUSDT,1771574400000,1.302e-05,67794.7,2026-02-20 08:00:00.000
BTCUSDT,1771603200000,-6.71e-06,67551.9554058,2026-02-20 16:00:00.000
BTCUSDT,1771632000004,4.456e-05,67988.82876812,2026-02-21 00:00:00.004
BTCUSDT,1771660800000,2.485e-05,67821.0,2026-02-21 08:00:00.000
BTCUSDT,1771689600005,3.235e-05,68583.28794603,2026-02-21 16:00:00.005
BTCUSDT,1771718400001,7.3e-06,67958.92213768,2026-02-22 00:00:00.001
BTCUSDT,1771747200004,4.2e-07,67974.33214493,2026-02-22 08:00:00.004
BTCUSDT,1771776000000,4.972e-05,67660.0,2026-02-22 16:00:00.000
BTCUSDT,1771804800001,6.946e-05,67613.6,2026-02-23 00:00:00.001
BTCUSDT,1771833600000,-9.317e-05,65915.8,2026-02-23 08:00:00.000
BTCUSDT,1771862400000,2.251e-05,65638.07392029,2026-02-23 16:00:00.000
BTCUSDT,1771891200007,5.706e-05,64630.15072464,2026-02-24 00:00:00.007
BTCUSDT,1771920000000,-1.193e-05,63164.8,2026-02-24 08:00:00.000
BTCUSDT,1771948800001,-1.82e-06,63936.83454348,2026-02-24 16:00:00.001
BTCUSDT,1771977600001,2.375e-05,64031.3,2026-02-25 00:00:00.001
BTCUSDT,1772006400007,3.3e-07,65002.83121739,2026-02-25 08:00:00.007
BTCUSDT,1772035200000,-9.68e-06,67376.31104348,2026-02-25 16:00:00.000
BTCUSDT,1772064000000,-1.998e-05,67953.96802174,2026-02-26 00:00:00.000
BTCUSDT,1772092800006,-1.128e-05,67799.9,2026-02-26 08:00:00.006
BTCUSDT,1772121600002,4.007e-05,67353.4,2026-02-26 16:00:00.002
BTCUSDT,1772150400007,-9.91e-06,67448.50202899,2026-02-27 00:00:00.007
BTCUSDT,1772179200000,-8.123e-05,67650.26318841,2026-02-27 08:00:00.000
BTCUSDT,1772208000001,-6.56e-06,66073.3764093,2026-02-27 16:00:00.001
BTCUSDT,1772236800000,4.041e-05,65839.41943778,2026-02-28 00:00:00.000
BTCUSDT,1772265600000,-3.727e-05,63790.8,2026-02-28 08:00:00.000
BTCUSDT,1772294400004,-4.305e-05,64801.17139855,2026-02-28 16:00:00.004
BTCUSDT,1772323200005,-6.88e-06,66952.93531159,2026-03-01 00:00:00.005
BTCUSDT,1772352000000,4.563e-05,67113.9,2026-03-01 08:00:00.000
BTCUSDT,1772380800002,2.948e-05,66802.6,2026-03-01 16:00:00.002
BTCUSDT,1772409600001,-2.99e-06,65749.9,2026-03-02 00:00:00.001
BTCUSDT,1772438400007,-1.956e-05,65981.3,2026-03-02 08:00:00.007
BTCUSDT,1772467200000,-1.083e-05,69089.1,2026-03-02 16:00:00.000
BTCUSDT,1772496000000,-1.86e-06,68801.8,2026-03-03 00:00:00.000
BTCUSDT,1772524800000,1.437e-05,68138.3,2026-03-03 08:00:00.000
BTCUSDT,1772553600007,1.481e-05,67723.07507496,2026-03-03 16:00:00.007
BTCUSDT,1772582400001,-5.39e-05,68299.9247971,2026-03-04 00:00:00.001
BTCUSDT,1772611200005,2.52e-05,69469.27951449,2026-03-04 08:00:00.005
BTCUSDT,1772640000000,4.683e-05,73345.0,2026-03-04 16:00:00.000
BTCUSDT,1772668800000,3.567e-05,72641.3,2026-03-05 00:00:00.000
BTCUSDT,1772697600000,4.965e-05,72021.33210145,2026-03-05 08:00:00.000
BTCUSDT,1772726400004,1.74e-06,71608.5,2026-03-05 16:00:00.004
BTCUSDT,1772755200001,1.689e-05,70860.02442029,2026-03-06 00:00:00.001
BTCUSDT,1772784000001,-3.061e-05,71026.8,2026-03-06 08:00:00.001
BTCUSDT,1772812800004,-2.176e-05,68469.42278261,2026-03-06 16:00:00.004
BTCUSDT,1772841600001,6.19e-06,68094.46161594,2026-03-07 00:00:00.001
BTCUSDT,1772870400012,3.525e-05,67809.4,2026-03-07 08:00:00.012
BTCUSDT,1772899200001,-4.217e-05,67844.9,2026-03-07 16:00:00.001
BTCUSDT,1772928000001,-4.496e-05,67232.2,2026-03-08 00:00:00.001
BTCUSDT,1772956800000,-1.115e-05,67287.74237681,2026-03-08 08:00:00.000
BTCUSDT,1772985600002,-2.868e-05,67176.51471014,2026-03-08 16:00:00.002
BTCUSDT,1773014400000,-5.77e-05,65935.34171664,2026-03-09 00:00:00.000
BTCUSDT,1773043200004,-4.579e-05,67505.08897101,2026-03-09 08:00:00.004
BTCUSDT,1773072000003,-3.431e-05,68842.62088406,2026-03-09 16:00:00.003
BTCUSDT,1773100800012,-2.394e-05,68398.94584783,2026-03-10 00:00:00.012
BTCUSDT,1773129600002,1.23e-05,70374.6,2026-03-10 08:00:00.002
BTCUSDT,1773158400001,1.738e-05,71303.55932609,2026-03-10 16:00:00.001
BTCUSDT,1773187200000,-0.00011052,69906.39643478,2026-03-11 00:00:00.000
BTCUSDT,1773216000007,-5.252e-05,69622.2,2026-03-11 08:00:00.007
BTCUSDT,1773244800010,-5.824e-05,70186.9,2026-03-11 16:00:00.010
BTCUSDT,1773273600000,-7.802e-05,70150.0,2026-03-12 00:00:00.000
BTCUSDT,1773302400000,-5.392e-05,69793.59004348,2026-03-12 08:00:00.000
BTCUSDT,1773331200000,-7.381e-05,70285.70086232,2026-03-12 16:00:00.000
BTCUSDT,1773360000006,-2.789e-05,70487.01187681,2026-03-13 00:00:00.006
BTCUSDT,1773388800001,4.263e-05,71585.2,2026-03-13 08:00:00.001
BTCUSDT,1773417600000,-6.38e-06,71801.52278986,2026-03-13 16:00:00.000
BTCUSDT,1773446400001,-3.79e-06,70895.6,2026-03-14 00:00:00.001
BTCUSDT,1773475200000,-3.988e-05,70565.7,2026-03-14 08:00:00.000
BTCUSDT,1773504000007,-4.851e-05,70556.44462101,2026-03-14 16:00:00.007
BTCUSDT,1773532800000,-1.883e-05,71174.4,2026-03-15 00:00:00.000
BTCUSDT,1773561600000,-6.461e-05,71421.70264618,2026-03-15 08:00:00.000
BTCUSDT,1773590400000,2.659e-05,71444.5,2026-03-15 16:00:00.000
BTCUSDT,1773619200000,2.513e-05,72778.9,2026-03-16 00:00:00.000
BTCUSDT,1773648000010,7.139e-05,73427.8,2026-03-16 08:00:00.010
BTCUSDT,1773676800000,2.015e-05,73241.19793478,2026-03-16 16:00:00.000
BTCUSDT,1773705600000,2.41e-06,74854.37298551,2026-03-17 00:00:00.000
BTCUSDT,1773734400002,-2.505e-05,74212.7,2026-03-17 08:00:00.002
BTCUSDT,1773763200011,-1.26e-05,73882.60358696,2026-03-17 16:00:00.011
BTCUSDT,1773792000002,-6.569e-05,73872.4,2026-03-18 00:00:00.002
BTCUSDT,1773820800002,-4.813e-05,73840.08823913,2026-03-18 08:00:00.002
BTCUSDT,1773849600005,2.418e-05,71438.64453523,2026-03-18 16:00:00.005
BTCUSDT,1773878400000,-9.74e-06,71208.72342754,2026-03-19 00:00:00.000
BTCUSDT,1773907200003,-3.012e-05,70147.53643478,2026-03-19 08:00:00.003
BTCUSDT,1773936000003,1.205e-05,69372.7,2026-03-19 16:00:00.003
BTCUSDT,1773964800002,6.25e-06,69895.06080435,2026-03-20 00:00:00.002
BTCUSDT,1773993600000,7.53e-06,70811.9,2026-03-20 08:00:00.000
BTCUSDT,1774022400000,-2.23e-06,69838.04147826,2026-03-20 16:00:00.000
BTCUSDT,1774051200000,-1.493e-05,70475.05032609,2026-03-21 00:00:00.000
BTCUSDT,1774080000000,-7.38e-06,70681.53331884,2026-03-21 08:00:00.000
BTCUSDT,1774108800014,1.093e-05,70599.1,2026-03-21 16:00:00.014
BTCUSDT,1774137600012,8.06e-06,68881.72855072,2026-03-22 00:00:00.012
BTCUSDT,1774166400007,-4.425e-05,68884.4,2026-03-22 08:00:00.007
BTCUSDT,1774195200002,-6.837e-05,68819.80918841,2026-03-22 16:00:00.002
BTCUSDT,1774224000000,-2.079e-05,67834.34094203,2026-03-23 00:00:00.000
BTCUSDT,1774252800003,-2.863e-05,68290.8,2026-03-23 08:00:00.003
BTCUSDT,1774281600002,1.6e-06,70112.2,2026-03-23 16:00:00.002
