timestamp,datetime,side,posSide,price,size,bkLoss
1774226409609,2026-03-23T00:40:09.609000,sell,long,84.87,0.2,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409681,2026-03-23T00:40:09.681000,sell,long,85.42,343.11,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774226409888,2026-03-23T00:40:09.888000,sell,long,85.42,15.0,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774227616091,2026-03-23T01:00:16.091000,sell,long,85.78,15.74,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232788760,2026-03-23T02:26:28.760000,buy,short,87.26,10.93,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
1774232797307,2026-03-23T02:26:37.307000,buy,short,87.28,2.0,0.0
